timestamp,destination_app,source_app,value
2023-04-23 14:23:04,adservice,frontend,3.8972447325769894
2023-04-23 14:23:09,adservice,frontend,5.335829307568432
2023-04-23 14:23:14,adservice,frontend,6.575725190839693
2023-04-23 14:23:19,adservice,frontend,6.63233024691358
2023-04-23 14:23:24,adservice,frontend,6.637772585669778
2023-04-23 14:23:29,adservice,frontend,5.0088143525741
2023-04-23 14:23:34,adservice,frontend,3.589655172413794
2023-04-23 14:23:39,adservice,frontend,2.123662884927059
2023-04-23 14:23:44,adservice,frontend,2.0766181229773437
2023-04-23 14:23:49,adservice,frontend,2.0666401273885384
2023-04-23 14:23:54,adservice,frontend,2.1593700787401646
2023-04-23 14:23:59,adservice,frontend,2.1454616588419473
2023-04-23 14:24:04,adservice,frontend,2.179080118694374
2023-04-23 14:24:09,adservice,frontend,2.1731454005934783
2023-04-23 14:24:14,adservice,frontend,2.1547197640118014
2023-04-23 14:24:19,adservice,frontend,2.4106398809523824
2023-04-23 14:24:24,adservice,frontend,2.381865671641794
2023-04-23 14:24:29,adservice,frontend,2.323556942277682
2023-04-23 14:24:34,adservice,frontend,2.375302114803621
2023-04-23 14:24:39,adservice,frontend,2.480063291139243
2023-04-23 14:24:44,adservice,frontend,2.089245585874797
2023-04-23 14:24:49,adservice,frontend,2.1297580645161243
2023-04-23 14:24:54,adservice,frontend,2.1921951219512263
2023-04-23 14:24:59,adservice,frontend,2.1656814449917983
2023-04-23 14:25:04,adservice,frontend,2.2105221518987332
2023-04-23 14:25:09,adservice,frontend,2.2795454545454525
2023-04-23 14:25:14,adservice,frontend,2.615905631659048
2023-04-23 14:25:19,adservice,frontend,2.5988986784140895
2023-04-23 14:25:24,adservice,frontend,2.622230215827334
2023-04-23 14:25:29,adservice,frontend,2.4742097701149364
2023-04-23 14:25:34,adservice,frontend,2.6025751072961385
2023-04-23 14:25:39,adservice,frontend,2.342268786127176
2023-04-23 14:25:44,adservice,frontend,2.3496350364963505
2023-04-23 14:25:49,adservice,frontend,2.2537833827893166
2023-04-23 14:25:54,adservice,frontend,2.2978494623655994
2023-04-23 14:25:59,adservice,frontend,2.210839694656497
2023-04-23 14:26:04,adservice,frontend,2.1229813664596344
2023-04-23 14:26:09,adservice,frontend,2.214110429447862
2023-04-23 14:26:14,adservice,frontend,2.40502958579881
2023-04-23 14:26:19,adservice,frontend,2.714374999999988
2023-04-23 14:26:24,adservice,frontend,3.025068119891
2023-04-23 14:26:29,adservice,frontend,3.328590425531903
2023-04-23 14:26:34,adservice,frontend,3.2739512855209703
2023-04-23 14:26:39,adservice,frontend,3.2106397774687028
2023-04-23 14:26:44,adservice,frontend,2.9383144475920844
2023-04-23 14:26:49,adservice,frontend,2.7205882352941178
2023-04-23 14:26:54,adservice,frontend,2.479958391123444
2023-04-23 14:26:59,adservice,frontend,2.5315321477428223
2023-04-23 14:27:04,adservice,frontend,4.360522875816996
2023-04-23 14:27:09,adservice,frontend,4.398915816326522
2023-04-23 14:27:14,adservice,frontend,4.339705882352933
2023-04-23 14:27:19,adservice,frontend,4.7571428571428545
2023-04-23 14:27:24,adservice,frontend,4.9049261083743705
2023-04-23 14:27:29,adservice,frontend,3.340925925925928
2023-04-23 14:27:34,adservice,frontend,4.115394242803501
2023-04-23 14:27:39,adservice,frontend,4.250360576923081
2023-04-23 14:27:44,adservice,frontend,4.502745327102802
2023-04-23 14:27:49,adservice,frontend,4.416379310344837
2023-04-23 14:27:54,adservice,frontend,5.159988649262198
2023-04-23 14:27:59,adservice,frontend,4.58496732026143
2023-04-23 14:28:04,adservice,frontend,4.762541073384452
2023-04-23 14:28:09,adservice,frontend,4.477545551982854
2023-04-23 14:28:14,adservice,frontend,4.593809523809526
2023-04-23 14:28:19,adservice,frontend,3.933456659619461
2023-04-23 14:28:24,adservice,frontend,4.088097768331564
2023-04-23 14:28:29,adservice,frontend,4.338854489164086
2023-04-23 14:28:34,adservice,frontend,4.2711478800413625
2023-04-23 14:28:39,adservice,frontend,4.485930962343098
2023-04-23 14:28:44,adservice,frontend,4.963715455475943
2023-04-23 14:28:49,adservice,frontend,5.041599190283407
2023-04-23 14:28:54,adservice,frontend,5.202327935222681
2023-04-23 14:28:59,adservice,frontend,5.595079522862809
2023-04-23 14:29:04,adservice,frontend,5.843310875842147
2023-04-23 14:29:09,adservice,frontend,5.949380952380951
2023-04-23 14:29:14,adservice,frontend,6.088035381750461
2023-04-23 14:29:19,adservice,frontend,6.275779816513753
2023-04-23 14:29:24,adservice,frontend,6.493886861313876
2023-04-23 14:29:29,adservice,frontend,6.478673835125452
2023-04-23 14:29:34,adservice,frontend,6.671294642857135
2023-04-23 14:29:39,adservice,frontend,6.930279232111697
2023-04-23 14:29:44,adservice,frontend,7.2159292035398215
2023-04-23 14:29:49,adservice,frontend,7.382885304659501
2023-04-23 14:29:54,adservice,frontend,7.933797127468596
2023-04-23 14:29:59,adservice,frontend,8.488266199649745
2023-04-23 14:30:04,adservice,frontend,8.801612903225799
2023-04-23 14:30:09,adservice,frontend,9.436628919860615
2023-04-23 14:30:14,adservice,frontend,9.438101374570445
2023-04-23 14:30:19,adservice,frontend,9.515434782608683
2023-04-23 14:30:24,adservice,frontend,9.603519313304727
2023-04-23 14:30:29,adservice,frontend,10.202474832214772
2023-04-23 14:30:34,adservice,frontend,9.853627569197945
2023-04-23 14:30:39,adservice,frontend,10.76166817450182
2023-04-23 14:30:44,adservice,frontend,11.249689019489796
2023-04-23 14:30:49,adservice,frontend,12.36160026407023
2023-04-23 14:30:54,adservice,frontend,12.591083941562367
2023-04-23 14:30:59,adservice,frontend,13.070783847980993
2023-04-23 14:31:04,adservice,frontend,12.889047619047627
2023-04-23 14:31:09,adservice,frontend,12.959052711993884
2023-04-23 14:31:14,adservice,frontend,12.171745788667678
2023-04-23 14:31:19,adservice,frontend,12.014681014604156
2023-04-23 14:31:24,adservice,frontend,11.776767676767676
2023-04-23 14:31:29,adservice,frontend,12.113720930232555
2023-04-23 14:31:34,adservice,frontend,12.383422664624819
2023-04-23 14:31:39,adservice,frontend,13.213912375096072
2023-04-23 14:31:44,adservice,frontend,13.818441660140952
2023-04-23 14:31:49,adservice,frontend,14.191185527328717
2023-04-23 14:31:54,adservice,frontend,14.399230769230778
2023-04-23 14:31:59,adservice,frontend,14.384945820433426
2023-04-23 14:32:04,adservice,frontend,14.688714613618977
2023-04-23 14:32:09,adservice,frontend,14.349486803519078
2023-04-23 14:32:14,adservice,frontend,13.925664697193504
2023-04-23 14:32:19,adservice,frontend,13.66172932330825
2023-04-23 14:32:24,adservice,frontend,14.01502629601803
2023-04-23 14:32:29,adservice,frontend,12.919757759273278
2023-04-23 14:32:34,adservice,frontend,12.819862490450692
2023-04-23 14:32:39,adservice,frontend,13.142571208621993
2023-04-23 14:32:44,adservice,frontend,13.606084656084647
2023-04-23 14:32:49,adservice,frontend,13.155003849114696
2023-04-23 14:32:54,adservice,frontend,13.338680718188929
2023-04-23 14:32:59,adservice,frontend,13.470661478599224
2023-04-23 14:33:04,adservice,frontend,13.302594887683984
2023-04-23 14:33:09,adservice,frontend,12.931102661596976
2023-04-23 14:33:14,adservice,frontend,12.787223493516391
2023-04-23 14:33:19,adservice,frontend,12.588682055100506
2023-04-23 14:33:24,adservice,frontend,12.184326135517514
2023-04-23 14:33:29,adservice,frontend,11.918334578043314
2023-04-23 14:33:34,adservice,frontend,11.868878718535473
2023-04-23 14:33:39,adservice,frontend,11.853460342146205
2023-04-23 14:33:44,adservice,frontend,12.019616288175424
2023-04-23 14:33:49,adservice,frontend,12.619129392971242
2023-04-23 14:33:54,adservice,frontend,13.017453963170551
2023-04-23 14:33:59,adservice,frontend,12.921209677419371
2023-04-23 14:34:04,adservice,frontend,12.514195083267243
2023-04-23 14:34:09,adservice,frontend,12.08696006519966
2023-04-23 14:34:14,adservice,frontend,11.43730612244899
2023-04-23 14:34:19,adservice,frontend,11.161963696369627
2023-04-23 14:34:24,adservice,frontend,10.87508264462808
2023-04-23 14:34:29,adservice,frontend,10.538823529411776
2023-04-23 14:34:34,adservice,frontend,10.232693911592994
2023-04-23 14:34:39,adservice,frontend,9.855349620892996
2023-04-23 14:34:44,adservice,frontend,9.27126148705097
2023-04-23 14:34:49,adservice,frontend,8.81209262435677
2023-04-23 14:34:54,adservice,frontend,8.407768240343337
2023-04-23 14:34:59,adservice,frontend,8.072192982456155
2023-04-23 14:35:04,adservice,frontend,7.49633827375762
2023-04-23 14:35:09,adservice,frontend,7.024890061565513
2023-04-23 14:35:14,adservice,frontend,6.508048993875749
2023-04-23 14:35:19,adservice,frontend,6.412203687445128
2023-04-23 14:35:24,adservice,frontend,6.131916738941896
2023-04-23 14:35:29,adservice,frontend,6.053992901508461
2023-04-23 14:35:34,adservice,frontend,6.032805429864252
2023-04-23 14:35:39,adservice,frontend,5.598084112149544
2023-04-23 14:35:44,adservice,frontend,5.564615384615396
2023-04-23 14:35:49,adservice,frontend,5.663323643410842
2023-04-23 14:35:54,adservice,frontend,5.366172106824936
2023-04-23 14:35:59,adservice,frontend,5.370912738214632
2023-04-23 14:36:04,adservice,frontend,5.278628628628663
2023-04-23 14:36:09,adservice,frontend,4.872796352583599
2023-04-23 14:36:14,adservice,frontend,4.437878787878776
2023-04-23 14:36:19,adservice,frontend,5.5330874604847455
2023-04-23 14:36:24,adservice,frontend,5.16280814576637
2023-04-23 14:36:29,adservice,frontend,5.1317245119305355
2023-04-23 14:36:34,adservice,frontend,5.046036916395185
2023-04-23 14:36:39,adservice,frontend,5.034539473684211
2023-04-23 14:36:44,adservice,frontend,3.4748333333333075
2023-04-23 14:36:49,adservice,frontend,3.4051311288483332
2023-04-23 14:36:54,adservice,frontend,3.306776765375894
2023-04-23 14:36:59,adservice,frontend,3.1947585394582276
2023-04-23 14:37:04,adservice,frontend,3.2775261324041938
2023-04-23 14:37:09,adservice,frontend,3.217003567181927
2023-04-23 14:37:14,adservice,frontend,3.229443127962113
2023-04-23 14:37:19,adservice,frontend,3.06936090225561
2023-04-23 14:37:24,adservice,frontend,3.028426395939042
2023-04-23 14:37:29,adservice,frontend,2.66081081081081
2023-04-23 14:37:34,adservice,frontend,2.540489130434767
2023-04-23 14:37:39,adservice,frontend,2.4072433192686193
2023-04-23 14:37:44,adservice,frontend,2.3795774647888144
2023-04-23 14:37:49,adservice,frontend,2.463273727647932
2023-04-23 14:37:54,adservice,frontend,2.3684246575342622
2023-04-23 14:37:59,adservice,frontend,2.313687943262362
2023-04-23 14:38:04,adservice,frontend,2.458565459610027
2023-04-23 14:38:09,adservice,frontend,2.456471389645681
2023-04-23 14:38:14,adservice,frontend,2.435916442048455
2023-04-23 14:38:19,adservice,frontend,2.439916550764935
2023-04-23 14:38:24,adservice,frontend,2.4748611111111436
2023-04-23 14:38:29,adservice,frontend,2.274719887955133
2023-04-23 14:38:34,adservice,frontend,2.2572453371593206
2023-04-23 14:38:39,adservice,frontend,2.1579027355623452
2023-04-23 14:38:44,adservice,frontend,2.167910447761194
2023-04-23 14:38:49,adservice,frontend,2.19537444933919
2023-04-23 14:38:54,adservice,frontend,2.226557863501501
2023-04-23 14:38:59,adservice,frontend,2.1677347242920844
2023-04-23 14:39:04,adservice,frontend,2.0635542168674
2023-04-23 14:39:09,adservice,frontend,2.0118902439024215
2023-04-23 14:39:14,adservice,frontend,1.945962732919273
2023-04-23 14:39:19,adservice,frontend,2.002309985096853
2023-04-23 14:39:24,adservice,frontend,1.9928571428570554
2023-04-23 14:39:29,adservice,frontend,1.9872197309417217
2023-04-23 14:39:34,adservice,frontend,1.9622541603630685
2023-04-23 14:39:39,adservice,frontend,1.9500000000000002
2023-04-23 14:39:44,adservice,frontend,1.8299352750809434
2023-04-23 14:39:49,adservice,frontend,1.86685483870979
2023-04-23 14:39:54,adservice,frontend,1.8864734299517847
2023-04-23 14:39:59,adservice,frontend,1.944365079365098
2023-04-23 14:40:04,adservice,frontend,2.0751582278481013
2023-04-23 14:40:09,adservice,frontend,2.0670579029733593
2023-04-23 14:40:14,adservice,frontend,2.044274193548312
2023-04-23 14:40:19,adservice,frontend,2.1212698412697857
2023-04-23 14:40:24,adservice,frontend,2.121610845295056
2023-04-23 14:40:29,adservice,frontend,1.983202511773922
2023-04-23 14:40:34,adservice,frontend,1.9707200000000185
2023-04-23 14:40:39,adservice,frontend,2.0506912442396312
2023-04-23 14:40:44,adservice,frontend,1.9552969502407145
2023-04-23 14:40:49,adservice,frontend,1.9414473684209952
2023-04-23 14:40:54,adservice,frontend,1.9942622950819673
2023-04-23 14:40:59,adservice,frontend,2.0055189456343245
2023-04-23 14:41:04,adservice,frontend,2.4088379705401746
2023-04-23 14:41:09,adservice,frontend,2.4481481481482232
2023-04-23 14:41:14,adservice,frontend,2.4228482003130987
2023-04-23 14:41:19,adservice,frontend,2.382674050632967
2023-04-23 14:41:24,adservice,frontend,2.437083993660745
2023-04-23 14:41:29,adservice,frontend,1.9686991869918695
2023-04-23 14:41:34,adservice,frontend,1.9102329450914948
2023-04-23 14:41:39,adservice,frontend,2.196302521008286
2023-04-23 14:41:44,adservice,frontend,2.1477649006622515
2023-04-23 14:41:49,adservice,frontend,2.0631535947712796
2023-04-23 14:41:54,adservice,frontend,2.0350584307178634
2023-04-23 14:41:59,adservice,frontend,2.0269801980198596
2023-04-23 14:42:04,adservice,frontend,1.7793729372938063
2023-04-23 14:42:09,adservice,frontend,1.8344112769485323
2023-04-23 14:42:14,adservice,frontend,1.8635313531353903
2023-04-23 14:42:19,adservice,frontend,1.8812101910827468
2023-04-23 14:42:24,adservice,frontend,1.8869565217390583
2023-04-23 14:42:29,adservice,frontend,1.9178678678678505
2023-04-23 14:42:34,adservice,frontend,1.889339339339322
2023-04-23 14:42:39,adservice,frontend,1.8605263157893859
2023-04-23 14:42:44,adservice,frontend,1.8886123680240803
2023-04-23 14:42:49,adservice,frontend,1.952694610778478
2023-04-23 14:42:54,adservice,frontend,1.9194968553458938
2023-04-23 14:42:59,adservice,frontend,2.0522834645669477
2023-04-23 14:43:04,adservice,frontend,2.186341853035181
2023-04-23 14:43:09,adservice,frontend,2.161683006536062
2023-04-23 14:43:14,adservice,frontend,2.0886589403973317
2023-04-23 14:43:19,adservice,frontend,2.1909309791332445
2023-04-23 14:43:24,adservice,frontend,2.1371653543307634
2023-04-23 14:43:29,adservice,frontend,2.111195158850227
2023-04-23 14:43:34,adservice,frontend,2.2154011461317715
2023-04-23 14:43:39,adservice,frontend,2.303138373751783
2023-04-23 14:43:44,adservice,frontend,2.2149928263989023
2023-04-23 14:43:49,adservice,frontend,2.131001472753981
2023-04-23 14:19:04,cartservice,checkoutservice,2.8000000000000003
2023-04-23 14:19:09,cartservice,checkoutservice,2.425755213408692
2023-04-23 14:19:14,cartservice,checkoutservice,2.408459147424512
2023-04-23 14:19:19,cartservice,checkoutservice,2.5211024665498214
2023-04-23 14:19:24,cartservice,checkoutservice,2.5166666666666666
2023-04-23 14:19:29,cartservice,checkoutservice,2.3937499999999994
2023-04-23 14:19:34,cartservice,checkoutservice,2.444736842105263
2023-04-23 14:19:39,cartservice,checkoutservice,2.4309523809523803
2023-04-23 14:19:44,cartservice,checkoutservice,2.418421052631579
2023-04-23 14:19:49,cartservice,checkoutservice,2.2404761904761905
2023-04-23 14:19:54,cartservice,checkoutservice,2.289130434782609
2023-04-23 14:19:59,cartservice,checkoutservice,2.27
2023-04-23 14:20:04,cartservice,checkoutservice,2.2821428571428566
2023-04-23 14:20:09,cartservice,checkoutservice,2.3378787878787874
2023-04-23 14:20:14,cartservice,checkoutservice,2.5812500000000003
2023-04-23 14:20:19,cartservice,checkoutservice,2.6166666666666663
2023-04-23 14:20:24,cartservice,checkoutservice,2.6125000000000007
2023-04-23 14:20:29,cartservice,checkoutservice,2.7062500000000007
2023-04-23 14:20:34,cartservice,checkoutservice,2.8337837837837863
2023-04-23 14:20:39,cartservice,checkoutservice,2.685135135135134
2023-04-23 14:20:44,cartservice,checkoutservice,2.6719512195121955
2023-04-23 14:20:49,cartservice,checkoutservice,3.4377659574468096
2023-04-23 14:20:54,cartservice,checkoutservice,3.345000000000001
2023-04-23 14:20:59,cartservice,checkoutservice,3.264499999999999
2023-04-23 14:21:04,cartservice,checkoutservice,3.2240566037735867
2023-04-23 14:21:09,cartservice,checkoutservice,3.1679824561403507
2023-04-23 14:21:14,cartservice,checkoutservice,2.4863636363636354
2023-04-23 14:21:19,cartservice,checkoutservice,2.3539215686274484
2023-04-23 14:21:24,cartservice,checkoutservice,2.3725806451612885
2023-04-23 14:21:29,cartservice,checkoutservice,2.360344827586204
2023-04-23 14:21:34,cartservice,checkoutservice,2.363043478260869
2023-04-23 14:21:39,cartservice,checkoutservice,2.371428571428569
2023-04-23 14:21:44,cartservice,checkoutservice,2.362499999999999
2023-04-23 14:21:49,cartservice,checkoutservice,2.369148936170214
2023-04-23 14:21:54,cartservice,checkoutservice,2.36372549019608
2023-04-23 14:21:59,cartservice,checkoutservice,2.367757009345791
2023-04-23 14:22:04,cartservice,checkoutservice,2.4318181818181817
2023-04-23 14:22:09,cartservice,checkoutservice,2.443442622950821
2023-04-23 14:22:14,cartservice,checkoutservice,2.437096774193549
2023-04-23 14:22:19,cartservice,checkoutservice,2.4483050847457637
2023-04-23 14:22:24,cartservice,checkoutservice,2.40714285714286
2023-04-23 14:22:29,cartservice,checkoutservice,2.3397196261682236
2023-04-23 14:22:34,cartservice,checkoutservice,2.3357142857142867
2023-04-23 14:22:39,cartservice,checkoutservice,2.3478723404255324
2023-04-23 14:22:44,cartservice,checkoutservice,2.3590909090909085
2023-04-23 14:22:49,cartservice,checkoutservice,2.4029411764705895
2023-04-23 14:22:54,cartservice,checkoutservice,2.40483870967742
2023-04-23 14:22:59,cartservice,checkoutservice,2.3999999999999995
2023-04-23 14:23:04,cartservice,checkoutservice,2.405263157894733
2023-04-23 14:23:09,cartservice,checkoutservice,2.3833333333333333
2023-04-23 14:23:14,cartservice,checkoutservice,2.4093750000000007
2023-04-23 14:23:19,cartservice,checkoutservice,2.4375
2023-04-23 14:23:24,cartservice,checkoutservice,2.4337209302325578
2023-04-23 14:23:29,cartservice,checkoutservice,2.4944444444444493
2023-04-23 14:23:34,cartservice,checkoutservice,2.5295918367346903
2023-04-23 14:23:39,cartservice,checkoutservice,2.5160194174757247
2023-04-23 14:23:44,cartservice,checkoutservice,2.5499999999999963
2023-04-23 14:23:49,cartservice,checkoutservice,2.569230769230763
2023-04-23 14:23:54,cartservice,checkoutservice,2.5019230769230707
2023-04-23 14:23:59,cartservice,checkoutservice,2.4911764705882344
2023-04-23 14:24:04,cartservice,checkoutservice,2.3965346534653436
2023-04-23 14:24:09,cartservice,checkoutservice,2.38
2023-04-23 14:24:14,cartservice,checkoutservice,2.3394736842105286
2023-04-23 14:24:19,cartservice,checkoutservice,2.3333333333333335
2023-04-23 14:24:24,cartservice,checkoutservice,2.345081967213118
2023-04-23 14:24:29,cartservice,checkoutservice,2.4144067796610216
2023-04-23 14:24:34,cartservice,checkoutservice,2.42096774193549
2023-04-23 14:24:39,cartservice,checkoutservice,2.5813636363636427
2023-04-23 14:24:44,cartservice,checkoutservice,2.592788461538467
2023-04-23 14:24:49,cartservice,checkoutservice,3.0591836734693847
2023-04-23 14:24:54,cartservice,checkoutservice,3.097115384615383
2023-04-23 14:24:59,cartservice,checkoutservice,3.1765957446808453
2023-04-23 14:25:04,cartservice,checkoutservice,3.0867021276595654
2023-04-23 14:25:09,cartservice,checkoutservice,3.152717391304345
2023-04-23 14:25:14,cartservice,checkoutservice,2.6520408163265357
2023-04-23 14:25:19,cartservice,checkoutservice,2.5900000000000003
2023-04-23 14:25:24,cartservice,checkoutservice,2.528723404255322
2023-04-23 14:25:29,cartservice,checkoutservice,2.5772222222222254
2023-04-23 14:25:34,cartservice,checkoutservice,2.5657608695652194
2023-04-23 14:25:39,cartservice,checkoutservice,2.5778409090909076
2023-04-23 14:25:44,cartservice,checkoutservice,2.508720930232553
2023-04-23 14:25:49,cartservice,checkoutservice,2.5234375000000004
2023-04-23 14:25:54,cartservice,checkoutservice,2.4127450980392147
2023-04-23 14:25:59,cartservice,checkoutservice,2.4184210526315773
2023-04-23 14:26:04,cartservice,checkoutservice,2.3833333333333293
2023-04-23 14:26:09,cartservice,checkoutservice,2.40714285714286
2023-04-23 14:26:14,cartservice,checkoutservice,2.4379310344827565
2023-04-23 14:26:19,cartservice,checkoutservice,2.4944444444444374
2023-04-23 14:26:24,cartservice,checkoutservice,2.4813725490196066
2023-04-23 14:26:29,cartservice,checkoutservice,2.6125000000000074
2023-04-23 14:26:34,cartservice,checkoutservice,2.5729357798165204
2023-04-23 14:26:39,cartservice,checkoutservice,2.5592592592592642
2023-04-23 14:26:44,cartservice,checkoutservice,2.5166666666666666
2023-04-23 14:26:49,cartservice,checkoutservice,2.5333333333333337
2023-04-23 14:26:54,cartservice,checkoutservice,2.4885964912280687
2023-04-23 14:26:59,cartservice,checkoutservice,2.510176991150439
2023-04-23 14:27:04,cartservice,checkoutservice,2.5763157894736826
2023-04-23 14:27:09,cartservice,checkoutservice,2.600000000000009
2023-04-23 14:27:14,cartservice,checkoutservice,2.600458715596337
2023-04-23 14:27:19,cartservice,checkoutservice,2.5499999999999923
2023-04-23 14:27:24,cartservice,checkoutservice,2.5499999999999967
2023-04-23 14:27:29,cartservice,checkoutservice,2.583898305084743
2023-04-23 14:27:34,cartservice,checkoutservice,2.623770491803281
2023-04-23 14:27:39,cartservice,checkoutservice,2.632524271844656
2023-04-23 14:27:44,cartservice,checkoutservice,2.6244680851063906
2023-04-23 14:27:49,cartservice,checkoutservice,2.6452380952380934
2023-04-23 14:27:54,cartservice,checkoutservice,2.5499999999999914
2023-04-23 14:27:59,cartservice,checkoutservice,2.621428571428568
2023-04-23 14:28:04,cartservice,checkoutservice,2.6262711864406825
2023-04-23 14:28:09,cartservice,checkoutservice,2.682812499999997
2023-04-23 14:28:14,cartservice,checkoutservice,2.6556338028169035
2023-04-23 14:28:19,cartservice,checkoutservice,2.663333333333333
2023-04-23 14:28:24,cartservice,checkoutservice,2.6116438356164333
2023-04-23 14:28:29,cartservice,checkoutservice,2.6731884057970925
2023-04-23 14:28:34,cartservice,checkoutservice,2.702611940298505
2023-04-23 14:28:39,cartservice,checkoutservice,2.7361111111111107
2023-04-23 14:28:44,cartservice,checkoutservice,2.7176724137931116
2023-04-23 14:28:49,cartservice,checkoutservice,2.6809322033898337
2023-04-23 14:28:54,cartservice,checkoutservice,2.6588028169014155
2023-04-23 14:28:59,cartservice,checkoutservice,2.6575949367088643
2023-04-23 14:29:04,cartservice,checkoutservice,2.6821839080459764
2023-04-23 14:29:09,cartservice,checkoutservice,2.6936170212765895
2023-04-23 14:29:14,cartservice,checkoutservice,2.7034653465346508
2023-04-23 14:29:19,cartservice,checkoutservice,2.7327956989247224
2023-04-23 14:29:24,cartservice,checkoutservice,2.7205882352941178
2023-04-23 14:29:29,cartservice,checkoutservice,2.744805194805194
2023-04-23 14:29:34,cartservice,checkoutservice,2.756249999999999
2023-04-23 14:29:39,cartservice,checkoutservice,2.758333333333332
2023-04-23 14:29:44,cartservice,checkoutservice,2.8300675675675695
2023-04-23 14:29:49,cartservice,checkoutservice,3.010416666666661
2023-04-23 14:29:54,cartservice,checkoutservice,2.9377717391304308
2023-04-23 14:29:59,cartservice,checkoutservice,3.033641975308652
2023-04-23 14:30:04,cartservice,checkoutservice,3.0948170731707436
2023-04-23 14:30:09,cartservice,checkoutservice,3.1763313609467576
2023-04-23 14:30:14,cartservice,checkoutservice,2.906460674157305
2023-04-23 14:30:19,cartservice,checkoutservice,3.3050000000000033
2023-04-23 14:30:24,cartservice,checkoutservice,3.2144329896907187
2023-04-23 14:30:29,cartservice,checkoutservice,3.1965686274509735
2023-04-23 14:30:34,cartservice,checkoutservice,3.036787564766827
2023-04-23 14:30:39,cartservice,checkoutservice,3.1972499999999897
2023-04-23 14:30:44,cartservice,checkoutservice,2.807575757575751
2023-04-23 14:30:49,cartservice,checkoutservice,2.8143979057591584
2023-04-23 14:30:54,cartservice,checkoutservice,2.787373737373745
2023-04-23 14:30:59,cartservice,checkoutservice,3.0963235294117673
2023-04-23 14:31:04,cartservice,checkoutservice,3.0963541666666767
2023-04-23 14:31:09,cartservice,checkoutservice,3.206666666666673
2023-04-23 14:31:14,cartservice,checkoutservice,3.157174887892382
2023-04-23 14:31:19,cartservice,checkoutservice,3.1375000000000033
2023-04-23 14:31:24,cartservice,checkoutservice,2.8600446428571487
2023-04-23 14:31:29,cartservice,checkoutservice,2.858695652173921
2023-04-23 14:31:34,cartservice,checkoutservice,2.797572815533986
2023-04-23 14:31:39,cartservice,checkoutservice,2.9111607142857157
2023-04-23 14:31:44,cartservice,checkoutservice,3.0619834710743725
